Filename,MG94_AIC,FA1_AIC,SynREVCodon_AIC
FBgn0038357,7072.620004959935,7074.570035394659,7075.145667748142
FBgn0034436,17441.03632511064,17440.79259648553,17438.97155526775
FBgn0037087,3128.247007584239,3130.319601902101,3186.099331662154
FBgn0267383,2746.048629079623,2747.434388841009,2794.495541727405
FBgn0036799,5446.401715603569,5448.096542739555,5522.368320837631
FBgn0263829,7477.490928605414,7479.238128697281,7538.792595988876
FBgn0039807,8014.784723833126,8015.108699694551,8041.52419238865
FBgn0036131,1986.71261990635,1987.92266647324,2089.315982207886
FBgn0035957,10019.36226029215,10021.24288868882,10046.02574635026
FBgn0030341,3669.723176541444,3671.575969667237,3754.034466196463
FBgn0265178,8110.863164500224,8112.602218358508,8133.088257684889
FBgn0010416,9945.696854896683,9947.557126359585,9988.154408430644
FBgn0050491,6524.680874931043,6526.213231878495,6564.23625552565
FBgn0031849,9778.09574580281,9779.295992804307,9848.169045691488
FBgn0052264,10107.96113650811,10108.19836918291,10147.1398806293
FBgn0023540,5409.351367178926,5410.018875710827,5462.537141087038
FBgn0263087,3264.364832157681,3266.177088237031,3346.711495510012
FBgn0034568,21701.15369432657,21699.8482144114,21717.94945675664
FBgn0264442,11815.21533068311,11817.23085579551,11845.08946216622
FBgn0025724,16572.42152613878,16571.8028009604,16569.50062784257
FBgn0027521,11659.83614289203,11661.51627046795,11708.21069547785
FBgn0033693,3271.15375883597,3273.239687204128,3331.968673018367
FBgn0266667,13102.39951168012,13101.37272373955,13137.03212153713
FBgn0028540,4772.006161902273,4773.001375815365,4815.663239519466
FBgn0039293,12702.30308148538,12704.31833906843,12723.01411057854
FBgn0035147,5206.728489945282,5207.766018125616,5259.927301215424
FBgn0052000,27591.97597478417,27593.60557474909,27610.13057057823
FBgn0031514,15680.59161208277,15682.22437311856,15673.94709632112
FBgn0083967,3069.560599635981,3070.214671585468,3109.515488235187
FBgn0000464,31815.56474585178,31817.00707588943,31836.93325872497
FBgn0031020,14222.78800589836,14223.30716061648,14221.09699704833
FBgn0286723,15738.65621203503,15739.66918487525,15749.77849428858
FBgn0032595,2175.100826793597,2176.389188544745,2254.154058991287
FBgn0000826,6465.034717356685,6467.015736268403,6459.761357536157
FBgn0028847,8019.62822849511,8021.642041383623,8060.571434551191
FBgn0034936,6165.537645256938,6167.154515773311,6242.73570773917
FBgn0032670,7308.820321655041,7310.778952583743,7367.714679991773
FBgn0031610,10522.86737851781,10524.8100725593,10586.91418752169
FBgn0036747,40103.53985167417,40104.58254676087,40039.56513636139
FBgn0035010,8799.307537294875,8793.706186753838,8789.746993702385
FBgn0024315,9789.351282975478,9790.151753227245,9799.259241661635
FBgn0050440,15781.50059883918,15783.3214745958,15821.70802836359
FBgn0033710,18176.18674927118,18177.75126693937,18202.45914896802
FBgn0053062,1421.843724301725,1423.432071992923,1568.97369924782
FBgn0034558,2207.264584156221,2209.326299134903,2271.221453858615
FBgn0003463,15845.61860416813,15847.49314882803,15879.58344115702
FBgn0027539,8889.167391363744,8891.186051614457,8942.018155262745
FBgn0086785,8178.132432171366,8179.191887476039,8229.06446556301
FBgn0039829,8574.203013287557,8575.804232197432,8627.025876640362
FBgn0031012,12419.38532007084,12416.57359635137,12418.5705374198
FBgn0264744,5711.399134196072,5713.229599786403,5780.065413554402
FBgn0032402,11451.53959701689,11452.89564160776,11478.20762785632
FBgn0010422,5617.12666640618,5619.141566759389,5672.458707388952
FBgn0042134,13717.34181505907,13719.15842580484,13760.8806427801
FBgn0002593,1460.403691976276,1461.27776629206,1549.727420885484
FBgn0032785,6188.801221280099,6189.707682929257,6220.8613084714
FBgn0032479,25106.98463167654,25108.80327117154,25090.61704990818
FBgn0033926,5958.221910031185,5959.822846310817,5962.782633330219
FBgn0035316,13089.69480956651,13090.82162481596,13120.58993315938
FBgn0005616,11271.32312786649,11273.28863768423,11331.7755154591
FBgn0039235,8263.733427308223,8265.725924275559,8324.618416175394
FBgn0036899,10685.88785918187,10678.86632152654,10688.06438304243
FBgn0032296,19012.80773766011,19014.24115687733,19041.97422060411
FBgn0015011,8272.110529525342,8274.067226304564,8329.384026595422
FBgn0026479,11797.63664720299,11798.44953025898,11827.00097139852
FBgn0250820,7153.444990210479,7154.293406384691,7183.158885837363
FBgn0035247,6891.967959340906,6893.548581586548,6932.265062299859
FBgn0037842,5681.202172313724,5683.228554254579,5702.177486926856
FBgn0051005,6399.110827550661,6400.759228098041,6420.269211850033
FBgn0037042,6639.393059924379,6641.395657837489,6673.33457945478
FBgn0032779,14550.41912560852,14547.65980859072,14559.87767459938
FBgn0053177,3356.7497074582802,3358.43907952864,3420.322436356748
FBgn0035627,16062.94054938088,16064.5975660038,16094.99369921517
FBgn0037341,8748.295459013876,8749.855661834406,8781.669710956929
FBgn0000064,4805.247247214643,4805.930276410825,4790.152013581946
FBgn0039092,14153.57705542075,14155.54948286524,14195.55940421017
FBgn0053061,7157.445449161283,7157.03807316948,7200.446573205147
FBgn0086472,1231.81152217348,1231.982445362883,1314.412237983271
FBgn0031361,5074.613463678975,5076.657615860676,5119.9144627178875
FBgn0035060,23538.9423869116,23539.48524416293,23510.82971648202
FBgn0015904,10203.68679870785,10204.73189953308,10227.51672044185
FBgn0035858,2345.023112184895,2347.115640472862,2423.742590778874
FBgn0040513,3582.800735970614,3584.528217574347,3612.557632943736
FBgn0019686,8633.67785693851,8632.698453382092,8691.406225649116
FBgn0040393,2575.051842212598,2569.201616957227,2627.950234443204
FBgn0030334,5409.225196496791,5409.020974825528,5444.225772154058
FBgn0052732,10130.5412059204,10132.18111035066,10158.78792037868
FBgn0031436,2347.170584073128,2349.242577464327,2436.967437563786
FBgn0035209,3461.357380352265,3463.284346781486,3517.057247885069
FBgn0023517,5412.810467821559,5412.022516468865,5460.423252963667
FBgn0039264,4566.097129827445,4566.063672444272,4623.99718761226
FBgn0025334,3964.992678923362,3967.034185461035,4048.524746908893
FBgn0054021,4477.772239572035,4479.31898296945,4538.730654107454
FBgn0036598,2325.727111616593,2327.610087839483,2395.93294482692
FBgn0030993,6706.465346536937,6708.360442091722,6745.397625425567
FBgn0033697,13429.05562361311,13430.42587758344,13434.38241408541
FBgn0032061,9934.407546632838,9930.305772141175,9967.553091047645
FBgn0262731,3219.644898330228,3220.85541282378,3289.917347020824
FBgn0261283,22932.50620222253,22932.70229878191,22955.25693385927
FBgn0001330,20058.67836922831,20060.26733025307,20056.17484809762
FBgn0033279,3228.446640751893,3228.099152521693,3304.392987778351
FBgn0023496,7038.459624563385,7040.085932665505,7069.740953396524
FBgn0265274,6293.280186982776,6293.697162040046,6301.134511495582
FBgn0286977,6341.435427472778,6342.721056091065,6378.174457808176
FBgn0030798,13532.16677746052,13533.37788990062,13575.15848357161
FBgn0037166,7891.841470235639,7893.875318825533,7868.582558400888
FBgn0264562,17602.18395179431,17603.99885928774,17647.01967655619
FBgn0034009,22342.8155393294,22344.82210883799,22373.44022848269
FBgn0003747,10278.17915815889,10280.20721127091,10297.71823207734
FBgn0034789,16005.29258399742,16006.99707942013,16043.52111656642
FBgn0030816,8667.830477394584,8664.065536846785,8681.909626395338
FBgn0283681,7239.114187678491,7241.146273258872,7305.948830321609
FBgn0030510,7492.115087691837,7492.138103643657,7516.741391751714
FBgn0046692,4890.883065510532,4891.819494359343,4940.670346967469
FBgn0030912,4354.963784848093,4353.352420249807,4401.803049551792
FBgn0034063,10941.92287858564,10937.0150793706,10960.33249917324
FBgn0000150,3460.770725656753,3462.012802283681,3470.717616166378
FBgn0036450,17829.72625772354,17828.4766342742,17830.89520797701
FBgn0260991,17402.34200545872,17404.36020072859,17428.6013452848
FBgn0285958,10290.73601368872,10292.61426570841,10329.40297467119
FBgn0034532,13334.85737132617,13333.65922674986,13370.44641595462
FBgn0036028,5758.039973695663,5759.267495574329,5812.392334859594
FBgn0037632,7961.872650908505,7961.778644479503,7974.45094770459
FBgn0039748,4181.144657110674,4179.172551115791,4224.315889131624
FBgn0030577,2806.825039392837,2808.542448890189,2905.194099180786
FBgn0000056,5179.977559417362,5180.865026472389,5224.37118645068
FBgn0036928,2554.773188195292,2556.60152850541,2615.290837104389
FBgn0000499,9506.529466044003,9508.22894548732,9478.42134079975
FBgn0028552,5686.585105934097,5687.534329380281,5721.023249251493
FBgn0031902,7468.269912684902,7466.532188691921,7507.744273006792
FBgn0050099,3682.872224537696,3684.654302292407,3757.449713112402
FBgn0029701,3416.516892117391,3418.486119883304,3481.61273149919
FBgn0053054,3368.929679156196,3369.684611073848,3456.67843580711
FBgn0031645,9197.710144799132,9196.53037930649,9195.728939856765
FBgn0020440,18313.47677784266,18315.10925832913,18347.49243937371
FBgn0051803,5526.10663711118,5526.167742521313,5578.946767539364
FBgn0005666,132929.3076259983,132931.2339908014,132953.5284501029
FBgn0026593,6857.491579676213,6857.408885691728,6875.155064411229
FBgn0034599,7793.621877096236,7795.546170598624,7850.352107901334
FBgn0010407,13794.45078647858,13795.55150332989,13851.20582101322
FBgn0038445,15104.10455065155,15104.71528392353,15160.83285102833
FBgn0004103,4165.04455246571,4164.25996366733,4206.277677503253
FBgn0052547,12415.83039587077,12413.51448981496,12422.86958354248
FBgn0050281,6808.973705296552,6809.509650054293,6874.937131274021
FBgn0003071,11713.06141474081,11714.73715592883,11769.31719841662
FBgn0013732,18850.61473663704,18849.36833408989,18862.55810056757
FBgn0024320,26366.65476877827,26346.38651431866,26362.98509123878
FBgn0036229,14492.08741960552,14493.59348711816,14560.8302224325
FBgn0003016,18501.52922595418,18503.53807821703,18549.84095519432
FBgn0000715,7439.127303162099,7440.748427426887,7438.411478027459
FBgn0037622,19784.4924959428,19786.32690871725,19799.76628739034
FBgn0028897,6060.212261286555,6057.522862306227,6104.110211963535
FBgn0259994,12310.95813709224,12311.24995237276,12326.27955918486
FBgn0039017,15145.26155031112,15145.20375057074,15212.09150764315
FBgn0266674,14426.12920008797,14427.69971115303,14471.76575296002
FBgn0286784,12255.25775290337,12256.53853998592,12258.01844924512
FBgn0039297,5269.174123145707,5268.327342581933,5305.634671779094
FBgn0283450,2867.162520651216,2866.090202853753,2913.659544881928
FBgn0027572,13567.15139655293,13564.01891873511,13574.56427689461
FBgn0022985,6608.514837727208,6603.039906423945,6614.045696666109
FBgn0030327,10957.73940545604,10959.7336172288,10915.04694461999
FBgn0039065,8783.688949293752,8785.730172532856,8816.246029846521
FBgn0037648,5380.694947945939,5382.728815073337,5449.916931958021
FBgn0003742,3667.298524086017,3669.213266503044,3739.911774521573
FBgn0045476,11151.95724081969,11153.52809451982,11174.13533562518
FBgn0035581,74423.72825016652,74424.49418316293,74339.86056317306
FBgn0030743,1906.452138937651,1908.459447371996,1988.438413012391
FBgn0039732,3524.300231706917,3519.307428554992,3583.353454080845
FBgn0031061,7773.535019429922,7774.33635449478,7780.756344064079
FBgn0052187,8282.14809707989,8283.65185480806,8315.879371569945
FBgn0032929,17458.46814695964,17459.69494208828,17485.22065078281
FBgn0026077,3364.242135392573,3366.274598390402,3431.108661961081
FBgn0033762,14049.76814567986,14049.69750017985,14079.65612750791
FBgn0033555,1754.751958721238,1755.749607338747,1838.02632127362
FBgn0086758,7643.309313378828,7644.63457866454,7696.294110181777
FBgn0038746,6544.137112330978,6546.071411916437,6567.577812989312
FBgn0031530,9964.36273028282,9964.738832021763,10003.16910537206
FBgn0015663,14921.88572056545,14923.90528812769,14912.56315698631
FBgn0039356,3091.72460015264,3091.265238880254,3155.840305363536
FBgn0031601,2300.74983464435,2297.722457886005,2365.039380806012
FBgn0037414,3867.719735520094,3869.760961735454,3907.971848376282
FBgn0031894,14831.77978806241,14833.76096174539,14885.8524507384
FBgn0038043,4226.64190934243,4228.703917089672,4273.313798704859
FBgn0051706,8061.36868708108,8063.382906599042,8101.03279437977
FBgn0035025,7600.502988963723,7602.404847435341,7666.799264079496
FBgn0053349,12094.36891678464,12094.16027469129,12092.49534316891
FBgn0039098,4892.807741393577,4893.795777342842,4938.598145029187
FBgn0029745,8550.126303829804,8551.95851331316,8604.735981406448
FBgn0032295,8017.257690787602,8019.245255195573,8039.462209687831
FBgn0267351,18920.70637897139,18922.15251192493,18964.30271068567
FBgn0014879,4022.612249257168,4024.644734011484,4049.183572816277
FBgn0031422,13023.38984568322,13022.37446617929,13061.78266845591
FBgn0037922,7918.408130440777,7919.994316804066,7967.018100817275
FBgn0038186,4913.142841284372,4915.055257664452,4980.512135568833
FBgn0033461,9013.783470443785,9012.897618512545,9046.51957340059
FBgn0003187,18579.04324423414,18580.99874661921,18615.85080083412
FBgn0260475,11416.82003009094,11409.49512107368,11453.40296618263
FBgn0030187,5874.2090341959,5864.220501730211,5884.455830526424
FBgn0033354,25068.69040857587,25070.63054069081,25118.77759068325
FBgn0033855,9153.34059429733,9154.888195970443,9165.114081459942
FBgn0038738,10435.54058984303,10435.73984047783,10489.6947376058
FBgn0037556,5263.078375876863,5264.670209645447,5288.88381919901
FBgn0261285,4314.772396812768,4306.024272159038,4382.964937622551
FBgn0010389,17195.2667598665,17195.25470692589,17208.7598929804
FBgn0259683,9930.102098771697,9930.105118162108,9961.130545255057
FBgn0036550,6065.292704171601,6066.137882515764,6099.583362804206
FBgn0010379,10448.49317083846,10448.29370320911,10501.87884162537
FBgn0085468,2298.572461449623,2299.374475953357,2366.21340598836
FBgn0030837,5728.248231549283,5729.169499199309,5767.251317897411
FBgn0043783,7340.994472126323,7342.961822507381,7352.734507611318
FBgn0038565,6220.324207641923,6217.978466226831,6278.845461223264
FBgn0005322,7271.047844649352,7272.304845383575,7307.275869886983
FBgn0243513,3030.614245426859,3029.706082062735,3084.082414629218
FBgn0038567,5070.927857061005,5068.806826351118,5146.062584633639
FBgn0034978,7672.75990546437,7664.086344064674,7682.79581980773
FBgn0034646,5771.403461638965,5773.245421547266,5808.578373307965
FBgn0263974,6958.472689242231,6960.316031821917,7036.57265173631
FBgn0039344,7202.912663268514,7203.454286775621,7253.176339255057
FBgn0011474,13938.09734622967,13939.56747304394,13946.28179620434
FBgn0085380,2737.944874576463,2738.380585655798,2794.615535935127
FBgn0052523,6343.932354675637,6345.802351649369,6404.258611863928
FBgn0037675,4156.927510831394,4158.612581514047,4222.502818179946
FBgn0265512,7843.807772949922,7840.088303219759,7868.526734134854
FBgn0010803,7881.8733762649,7880.085324527342,7910.494886965942
FBgn0053475,3434.013344831087,3436.113392518404,3514.417175523109
FBgn0004864,25902.92476275387,25904.19631679626,25856.19789894482
FBgn0053639,6963.436971030208,6961.850948353675,6977.851235501976
FBgn0035246,4011.531951728387,4013.169921297856,4054.559809660952
FBgn0038139,10721.4854515349,10723.21243658752,10764.34139085457
FBgn0030595,2751.551589158077,2753.659840028708,2815.683261819004
FBgn0031491,8869.979961492598,8868.261535674246,8915.219694640376
FBgn0032804,4178.53806915573,4180.25785424282,4241.532844082452
FBgn0052987,5745.912287283702,5747.36051393117,5752.79485110484
FBgn0025936,18395.3018226952,18397.30737883727,18444.87199529983
FBgn0263237,6769.875236159382,6771.568338458881,6784.248406790842
FBgn0261514,11887.88413928556,11889.88060195178,11934.92212365944
FBgn0028707,8437.668664570563,8439.577397398205,8457.717100394126
FBgn0001994,9855.40666175191,9857.291378485235,9884.449457884824
FBgn0086898,19198.41620109304,19200.07783635654,19210.84840790989
FBgn0000047,4620.925890482351,4622.95874829547,4680.461373501881
FBgn0039175,11311.71526844509,11313.36808492237,11363.183077569
FBgn0266723,3683.611951234222,3685.634533795374,3730.039257282353
FBgn0039204,6959.176926898364,6961.151756577446,7016.98713634226
FBgn0040477,7569.988917374183,7571.766619478883,7605.948622046199
FBgn0032886,2843.317172280695,2843.066901011268,2903.325589545208
FBgn0030928,3969.399955261167,3971.4697140365,4033.216896396074
FBgn0051525,5781.462404225629,5783.471308331658,5831.354959501701
FBgn0038334,7894.85746620496,7896.669818653414,7951.188732771779
FBgn0034435,10777.62410283331,10779.47299491807,10747.44316208594
FBgn0027598,16625.97700850152,16627.38559116435,16650.45233104685
